date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:43:53	914/914	---MC-	200	added ('OK')	text/javascript	date:Sun,%2004%20May%202025%2016:43:52%20GMT	https://www.google.com/recaptcha/api.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/www.google.com/recaptcha/api.js	(from https://pontodobicho.com/)
13:43:54	948/948	---MC-	200	added ('OK')	text/javascript	date:Sun,%2004%20May%202025%2016:43:52%20GMT	https://www.google.com/recaptcha/api.js?render=6Ld0cbUqAAAAAD--DmSNV-EzPBbV1AVYYJ-9pn5f	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/www.google.com/recaptcha/apica09.js	(from https://pontodobicho.com/)
13:43:54	1145/1145	---MCZ	200	added ('OK')	application/javascript	etag:W/%228448be9853728b2a7198ca2a2e73cff2%22	https://cdn.onesignal.com/sdks/web/v16/OneSignalSDK.page.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/cdn.onesignal.com/sdks/web/v16/OneSignalSDK.page.js	(from https://pontodobicho.com/)
13:43:54	213/213	---MCZ	200	added ('OK')	text/javascript	etag:W/%22d5-EpOx4hwI5dG73xf7Xu/rdBcT6NY%22	https://pontodobicho.com/_nuxt/DTxv5CU4.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/DTxv5CU4.js	(from https://pontodobicho.com/)
13:43:55	226/226	---MCZ	200	added ('OK')	text/javascript	etag:W/%22e2-sLQ8nh+dFqfk9pjkmcoQTJP7S1A%22	https://pontodobicho.com/_nuxt/F2R7qFDd.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/F2R7qFDd.js	(from https://pontodobicho.com/)
13:43:55	165/165	---MCZ	200	added ('OK')	text/javascript	etag:W/%22a5-j7W6geQdy5BF+9PibI6U3waiPng%22	https://pontodobicho.com/_nuxt/CCozxO8i.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/CCozxO8i.js	(from https://pontodobicho.com/)
13:43:55	234/234	---MCZ	200	added ('OK')	text/javascript	etag:W/%22ea-RQunzax/W08zxglev2c31T+VNm0%22	https://pontodobicho.com/_nuxt/CsT8lAmw.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/CsT8lAmw.js	(from https://pontodobicho.com/)
13:43:55	439/439	---MCZ	200	added ('OK')	text/javascript	etag:W/%221b7-TswDz2CF23eQ77WzTh5kOc+yoD0%22	https://pontodobicho.com/_nuxt/CmqeUVdb.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/CmqeUVdb.js	(from https://pontodobicho.com/)
13:43:55	2421/2421	---MCZ	200	added ('OK')	text/javascript	etag:W/%223b6-+mB96aGZC1V7sVg9+SwAxH+Mhfk%22	https://pontodobicho.com/_nuxt/DfDE1rFP.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/DfDE1rFP.js	(from https://pontodobicho.com/)
13:43:56	251338/251338	---M--	200	added ('OK')	image/webp	etag:%223d5ca-BhN5OfzFlxx0TMg/hxbBVappq8k%22	https://pontodobicho.com/_nuxt/stamp.Cf_vXUL_.webp	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/stamp.Cf_vXUL_.webp	(from https://pontodobicho.com/)
13:43:56	10792/10792	---M--	200	added ('OK')	image/png	etag:%222a28-WpWHJaomPRzdh4z1oMZsnyVWczY%22	https://pontodobicho.com/apple-touch-icon.png	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/apple-touch-icon.png	(from https://pontodobicho.com/)
13:43:56	1391/1391	---M--	200	added ('OK')	image/png	etag:%2256f-KZ2APZ+3DlTYvGEt1bLfjZmgH/I%22	https://pontodobicho.com/favicon-32x32.png	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/favicon-32x32.png	(from https://pontodobicho.com/)
13:43:57	567/567	---M--	200	added ('OK')	image/png	etag:%22237-KAmwcKr38ZhEkbcvEH4G3owoBOw%22	https://pontodobicho.com/favicon-16x16.png	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/favicon-16x16.png	(from https://pontodobicho.com/)
13:43:57	263/263	---MCZ	200	added ('OK')	application/manifest+json	etag:W/%22107-vzG6+RvdL83iSkXj8qG+M3M8b2k%22	https://pontodobicho.com/site.webmanifest	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/site.webmanifest	(from https://pontodobicho.com/)
13:43:57	139/139	---MCZ	200	added ('OK')	application/json	etag:W/%228b-UojpaV+4IY60MCZQallASgXGU9Q%22	https://pontodobicho.com/_nuxt/builds/meta/459fe803-7cb7-472e-b112-2233392cafb7.json	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/builds/meta/459fe803-7cb7-472e-b112-2233392cafb7.json	(from https://pontodobicho.com/)
13:43:58	154954/154954	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2016:43:56%20GMT	https://pontodobicho.com/jogo-do-bicho	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/jogo-do-bicho.html	(from https://pontodobicho.com/)
13:43:58	156400/156400	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2016:43:57%20GMT	https://pontodobicho.com/jogo-do-bicho/resultados	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/jogo-do-bicho/resultados.html	(from https://pontodobicho.com/)
